1	276838249	276838352
1	234905796	234905878
1	300033947	300034060
1	149337491	149337597
1	195181258	195181343
1	225055538	225055641
1	158239896	158239963
1	117246521	117246580
1	194984898	194985005
1	216180695	216180815
1	158003065	158003156
1	167096994	167097095
1	156291108	156291241
1	48907097	48907220
1	238205641	238205747
1	72308443	72308531
1	276424323	276424427
1	266161809	266161919
1	145544838	145544926
1	282120768	282120870
1	101273215	101273312
1	265556060	265556161
1	95714585	95714665
1	182229576	182229647
1	302817458	302817676
1	146890679	146890775
1	159164012	159164114
1	44792305	44792436
1	218887822	218887928
1	184679991	184680272
1	4256580	4256679
1	57750736	57750842
1	285896504	285896584
1	73545120	73545226
1	305426341	305426426
1	180900948	180901063
1	66312008	66312340
1	159731990	159732099
1	94538047	94538096
1	61061228	61061297
1	72942202	72942521
1	34531839	34531942
1	101701922	101702025
1	24094731	24094838
1	50286487	50286575
1	181951176	181951359
1	31605157	31605285
1	305430346	305430431
1	180909303	180909419
1	246524026	246524112
1	299756995	299757130
1	279392149	279392261
1	286017375	286017470
1	140918986	140919071
1	302096168	302096282
1	129013474	129013553
1	264518541	264518661
1	313849904	313850034
1	108449423	108449488
1	208311384	208311490
1	157920155	157920235
1	280645137	280645206
1	28141203	28141309
1	212651381	212651477
1	82392765	82392840
1	172899359	172899461
1	157936800	157936883
1	310240605	310240675
1	32853748	32853853
1	175697439	175697527
1	9397983	9398115
1	158000986	158001077
1	2318256	2318368
1	68882907	68883021
1	182228885	182228983
1	157927773	157927852
1	182408500	182408650
1	302681808	302681907
1	19733663	19733794
1	134697586	134697684
1	29173674	29173777
1	159826821	159826901
1	234726356	234726438
1	257713170	257713273
1	119471345	119471415
1	153871562	153871666
1	58282136	58282242
1	167124739	167124845
1	130088383	130088463
1	124869007	124869109
1	39439015	39439121
1	313568869	313568970
1	250527017	250527125
1	157902129	157902195
1	278261386	278261490
1	266865137	266865195
1	115523856	115523940
1	176003203	176003296
1	216566417	216566541
1	181520158	181520213
1	278444360	278444472
1	121111395	121111501
1	195248757	195248851
1	163914320	163914441
1	29129316	29129436
1	64260255	64260361
1	142775304	142775372
1	158006979	158007070
1	171435524	171435646
1	212915777	212915852
1	128268631	128268724
1	151500862	151501008
1	55947839	55947932
1	313487489	313487604
1	74019529	74019636
1	62210991	62211094
1	211509994	211510066
1	103126995	103127311
1	34440863	34440935
1	184612875	184612951
1	39161358	39161464
1	246759086	246759172
1	55148419	55148525
1	239394285	239394603
1	242990236	242990316
1	200067877	200067981
1	204270058	204270168
1	238361092	238361198
1	149405318	149405424
1	242283095	242283224
1	313734669	313734741
1	301743206	301743308
1	11450163	11450349
1	310162929	310162999
1	299324011	299324099
1	190321318	190321452
1	239512307	239512413
1	212185068	212185380
1	156407823	156407929
1	179991401	179991734
1	34439763	34439839
1	307553518	307553643
1	224397140	224397256
1	297261846	297261956
1	249056659	249056764
1	224724570	224724673
1	87653595	87653701
1	182230919	182231016
1	82204355	82204461
1	253003161	253003259
1	263899825	263900141
1	61780961	61781086
1	182227645	182227714
1	108450288	108450352
1	251308826	251308915
1	186879042	186879148
1	108448183	108448246
1	57926641	57926718
1	242276465	242276569
1	32748650	32748748
1	142595562	142595662
1	141240683	141240752
1	227405645	227405775
1	283891425	283891505
1	2202117	2202230
1	99542243	99542348
1	267166211	267167764
1	267835360	267836481
1	270818334	270818768
1	271716210	271717931
1	274770052	274772166
1	274969245	274971359
1	275242260	275243222
1	275266912	275267868
1	275277285	275278241
1	275289962	275290915
1	275310467	275311420
1	275332869	275333831
1	275354487	275355530
1	275422866	275423807
1	275572692	275573630
1	275589187	275590131
1	275640598	275641551
1	275665250	275666206
1	275675622	275676578
1	275688299	275689252
1	278301805	278302307
1	280407367	280408620
1	280413751	280415070
1	283035277	283036236
1	288459917	288461875
1	294808827	294809765
1	294845761	294846711
1	294857189	294858127
1	294887394	294888320
1	294923006	294923941
1	295040595	295041560
1	295079655	295080182
1	295097659	295098600
1	295229401	295229928
1	295277041	295278003
1	295289239	295290180
1	295393642	295394583
1	295439888	295440820
1	295460588	295461529
1	295642618	295643562
1	295692655	295693593
1	295731070	295732011
1	295769776	295770702
1	295846061	295846999
1	295948831	295949772
1	295976681	295977619
1	296054946	296055878
1	296208346	296209281
1	296217571	296218503
1	296392367	296392894
1	315246321	315247220
1	315275071	315276021
1	315293703	315294641
1	9326800	9327777
1	13591952	13592611
1	15948007	15948519
1	24860641	24860769
1	28295773	28296594
1	30151022	30151840
1	34568650	34569669
1	34616704	34617747
1	34624798	34625811
1	34636201	34637229
1	34645223	34646263
1	34651155	34652231
1	29179676	29180134
1	34661232	34662266
1	34682083	34683147
1	36389689	36391164
1	39594720	39595802
1	42557090	42558664
1	42683363	42684937
1	50172728	50173054
1	50334942	50335220
1	54980595	54981362
1	62424059	62424847
1	63202833	63204251
1	63408779	63409509
1	63871814	63872242
1	71777165	71778250
1	72284894	72286153
1	72672558	72673292
1	74386223	74387551
1	76884183	76884356
1	84381159	84381479
1	85202318	85203716
1	92007265	92008653
1	92023736	92025046
1	92967487	92968731
1	94386961	94388220
1	96353433	96353642
1	99465592	99466764
1	103945896	103946495
1	106255217	106255579
1	109379695	109379856
1	118608802	118609011
1	121177223	121178338
1	121351487	121352446
1	124393189	124394511
1	125224398	125225324
1	125409317	125410243
1	125424057	125424500
1	130671572	130671727
1	134119715	134120323
1	135992858	135993148
1	136636481	136637056
1	142982429	142984486
1	143579683	143582001
1	145119724	145119894
1	145247884	145248054
1	145714630	145715157
1	145931051	145932181
1	147292891	147294855
1	47687693	47688751
1	86159115	86159471
1	144812686	144812961
1	296435729	296436676
1	296559516	296560457
1	296616432	296617370
1	296705379	296706323
1	297015516	297016436
1	297071815	297072756
1	297106383	297107315
1	297143794	297144819
1	297187670	297188614
1	297292171	297293445
1	297298952	297300274
1	297401074	297402123
1	303273660	303275276
1	304834824	304835228
1	305296657	305297166
1	306021149	306021451
1	306284353	306285021
1	306530099	306530326
1	308620790	308624302
1	308980481	308981422
1	308988715	308989629
1	310224676	310225371
1	311869037	311869942
1	311922427	311922690
1	312080862	312081788
1	312108952	312109890
1	312203726	312204688
1	312226076	312227008
1	312290104	312291048
1	312309919	312310863
1	312359048	312359977
1	312377137	312378084
1	312400631	312401569
1	312412169	312413113
1	312471663	312472604
1	312483392	312484342
1	312609075	312610016
1	312728407	312729369
1	312789943	312790881
1	313147803	313148705
1	314083939	314084283
1	314145387	314145860
1	314152677	314153474
1	314164457	314164867
1	314536081	314536458
1	314903329	314904270
1	314975915	314976862
1	315088269	315089210
1	315218616	315219539
1	315235684	315236631
1	152745851	152746405
1	158314803	158317091
1	158362014	158363477
1	160546165	160547001
1	168992150	168993757
1	173767252	173767479
1	175695537	175696139
1	177064516	177065127
1	179430841	179430921
1	179500852	179501784
1	187711367	187712525
1	194527560	194529863
1	196774308	196774952
1	199864396	199866221
1	200074039	200074566
1	211526244	211527305
1	212536679	212537005
1	216446467	216447627
1	219726396	219727031
1	224421238	224421819
1	224533822	224534394
1	224549629	224550174
1	224560712	224561266
1	224569117	224569689
1	224699121	224699633
1	224816424	224816969
1	224827505	224828059
1	224957412	224959265
1	225068019	225069114
1	225073670	225074215
1	225450727	225451284
1	225469554	225470114
1	227420052	227420996
1	241783024	241786341
1	243189689	243190591
1	243436040	243436513
1	247834116	247835450
1	248523793	248524782
1	256219662	256220948
1	256669231	256670523
1	263169264	263171528
1	264311329	264312273
1	264437427	264438383
1	264458736	264459695
1	264472114	264473073
1	264490068	264491027
1	264563155	264564111
1	264584040	264584999
1	264603517	264604473
1	264620294	264622060
1	305131025	305241772
1	305269556	305284180
1	305352962	305353855
1	305377245	305439325
1	305440958	305456203
1	305455972	305462254
1	305471374	305486208
1	305502184	305633144
1	305733695	305937230
1	306096986	306137454
1	306154772	306228908
1	306231645	306244293
1	306333931	306368383
1	306405795	306412475
1	306414455	306486475
1	306486802	306506690
1	306637564	306641266
1	306696779	306698101
1	306700486	306714090
1	306719763	306726596
1	306729965	306927497
1	306779660	306788316
1	306794635	306820070
1	306853465	306857748
1	306897871	306903460
1	306919984	306923953
1	306985377	306995916
1	306998075	307029937
1	307030425	307039181
1	307041086	307049206
1	307075965	307085463
1	307095608	307128748
1	307130811	307133462
1	307178223	307198524
1	307202692	307268119
1	307276016	307449234
1	307475101	307507430
1	307533212	307551074
1	307780257	307851628
1	308064163	308174334
1	308197101	308203079
1	308216807	308223959
1	308316069	308353293
1	308630224	308634807
1	308635546	308639471
1	308664853	308669074
1	308680295	308689213
1	308696311	308697990
1	308712994	308716167
1	308722839	308726785
1	308751422	308841049
1	308851696	308882338
1	309046786	309052615
1	309075051	309078991
1	309491900	309537831
1	309569686	309592340
1	309603421	309648988
1	309657795	309659930
1	309824502	309954689
1	310004737	310041305
1	310066450	310084481
1	310088015	310099565
1	310124469	310140583
1	310143358	310155267
1	310163333	310221475
1	310285335	310298629
1	310303344	310328195
1	311022067	311077835
1	311079770	311091656
1	311252851	311259939
1	311287280	311334394
1	311422002	311434587
1	311461749	311466667
1	311558169	311582546
1	311632782	311644920
1	311679125	311694725
1	311909013	311909944
1	312068410	312069309
1	312186369	312187484
1	312194069	312195030
1	312263295	312264625
1	312344575	312345542
1	312488059	312489016
1	312494393	312509726
1	312532571	312534566
1	312559736	312560693
1	312571911	312573112
1	312635954	312636911
1	312738876	312741358
1	312751494	312753489
1	312773962	312775359
1	312969936	312972295
1	313490164	313491092
1	313569551	313570706
1	313672415	313674105
1	313727477	313737435
1	313737208	313740538
1	313750159	313753361
1	313757727	313759194
1	313760868	313763290
1	313771803	313782852
1	313804888	313808752
1	313809243	313817969
1	313819454	313820674
1	313824088	313826954
1	313829284	313830773
1	313836144	313839430
1	313840772	313843733
1	313854923	313859160
1	313868763	313870923
1	313876995	313878962
1	313881749	313890301
1	313920658	313928723
1	314009381	314012067
1	314012835	314022112
1	314032464	314078885
1	314112197	314114510
1	314116618	314126037
1	314127869	314129744
1	314131997	314135358
1	314135326	314137894
1	84809007	84876785
1	314147913	314151525
1	314156422	314164158
1	84887253	84888397
1	84928989	84930959
1	314215846	314216110
1	314216707	314218478
1	314646461	314648079
1	314782155	314783524
1	84973168	84985673
1	314913480	314914687
1	315136835	315137763
1	315256254	315257408
1	84995889	85028015
1	85452458	85539996
1	85590332	85660202
1	85660857	85714991
1	85731255	85811070
1	85867147	85892926
1	86038181	86064050
1	86210911	86230305
1	86305689	86345801
1	159812539	159863503
1	86353065	86366195
1	159864765	159907060
1	86399550	86423625
1	159918114	159939610
1	86576990	86650762
1	86680011	86688165
1	86715107	86729694
1	86816736	86857141
1	86859805	86862571
1	86871569	86950190
1	87047276	87102244
1	159938592	159968311
1	160095589	160397024
1	160169105	160182696
1	160194881	160198026
1	160375480	160458854
1	160785437	160903002
1	161036719	161062878
1	87146407	87423979
1	161175468	161283814
1	161403213	161414278
1	161527669	161632553
1	87674779	87686903
1	87688371	87717295
1	119570757	119579181
1	119588476	119610419
1	119639238	119725151
1	146003035	146014929
1	119861130	119869383
1	242497239	242503501
1	87730314	87732085
1	87740894	87808805
1	242534767	242561791
1	146023511	146037071
1	242696801	242786177
1	146059861	146065854
1	36035295	36041273
1	161579993	161793051
1	36583232	36629478
1	110449865	110468003
1	119981031	119988575
1	119998092	120019205
1	110509117	110563187
1	18600335	18633703
1	146138910	146141667
1	146145932	146149765
1	18652923	18717358
1	18657400	18665843
1	242978574	243040568
1	18675026	18766992
1	161848006	161853942
1	162981003	162993575
1	110613613	110614839
1	146214579	146227195
1	163251814	163257871
1	113933453	113933987
1	113952131	114064057
1	163273808	163328610
1	146236241	146249502
1	120104405	120113528
1	36632463	36730863
1	146251862	146254473
1	146253699	146258505
1	184372306	184440477
1	120133372	120148220
1	243072943	243098761
1	120217106	120240145
1	114105387	114126890
1	120431331	120439666
1	120451817	120471798
1	120488822	120506665
1	163898659	163953127
1	243098771	243123549
1	184592890	184629728
1	120570377	120584414
1	120624099	120633359
1	121361149	121391787
1	121412874	121413677
1	121436423	121438632
1	18690551	18702876
1	164783051	164783988
1	87822314	88044744
1	243198175	243203157
1	184797347	184801442
1	121477119	121480032
1	164832382	164835889
1	184845979	184875088
1	121481569	121485624
1	31490843	31513300
1	165071283	165072597
1	165529517	165548510
1	121487810	121502082
1	243229381	243270334
1	18745774	18749865
1	18783705	18819681
1	114153149	114165686
1	88072834	88073491
1	114168862	114190407
1	32049106	32243731
1	88131679	88134607
1	243871198	243976749
1	18852325	18885264
1	89851192	89857552
1	121502194	121530423
1	165565458	165588573
1	244253911	244316567
1	244343231	244422177
1	244441544	244465967
1	89928273	89963141
1	121965679	121966144
1	123140555	123240772
1	184978721	185092440
1	244485255	244490071
1	37026746	37036710
1	244815647	244861517
1	185180452	185203709
1	19295046	19463192
1	114508253	114509545
1	114693709	114753806
1	37112971	37147471
1	114766540	114802008
1	185212193	185303450
1	115117719	115173132
1	37207702	37509944
1	159167	166508
1	165902018	165937614
1	166009447	166028798
1	37339067	37361360
1	20431406	20487312
1	123254928	123339939
1	20542866	20706592
1	146283055	146302583
1	37382750	37449851
1	37514181	37545517
1	38212863	38839873
1	166037946	166048719
1	32265811	32302481
1	289775458	289789408
1	228294	268388
1	185385027	185387204
1	185896830	185920615
1	291412515	291465448
1	244923142	244935596
1	291591738	291659211
1	292326416	292373287
1	92480306	92502383
1	123368554	123414406
1	292546951	292572998
1	292587267	292594194
1	280458	290229
1	292597607	292719296
1	292733749	292827889
1	21065219	21249084
1	245001214	245032893
1	292883160	292887958
1	292888635	292919454
1	245167561	245169333
1	245489496	245666198
1	146304943	146312662
1	166049187	166087358
1	90017731	90023575
1	927952	930239
1	91721730	91829805
1	292928142	292946188
1	935012	955845
1	146348110	146349664
1	146448917	146451468
1	146465868	146470277
1	185983169	186028545
1	166742077	166753228
1	167023318	167054772
1	123412643	123414108
1	123743375	123744350
1	123862907	123863885
1	292950895	292968201
1	32459602	32540970
1	124261171	124279310
1	292975896	292997306
1	91861519	91997751
1	167190973	167199122
1	169087944	169090208
1	169149958	169166152
1	92641452	92656113
1	169326950	169335646
1	169910230	169922794
1	170746448	170789634
1	293001771	293012545
1	92676866	92681423
1	293035956	293054566
1	186637613	186680812
1	92839196	92949976
1	293077418	293163333
1	21319300	21342216
1	21476379	21814964
1	21856692	21937117
1	293302882	293310134
1	293477531	293504330
1	172944636	173004780
1	293510864	293528679
1	91882390	91889388
1	92246149	92286933
1	186783065	186784400
1	135790463	135810100
1	173582718	173664142
1	186790156	186811762
1	293612916	293613989
1	293629345	293704926
1	175308396	175324323
1	246943572	246952364
1	92328266	92329935
1	186834717	186853118
1	953108	955802
1	186861346	186955988
1	186957180	186962436
1	955870	970530
1	293663027	293663961
1	187164313	187217335
1	294001795	294026582
1	92373295	92377185
1	987441	1175801
1	187485435	187623277
1	92384871	92403435
1	294544843	294559785
1	187774212	188055229
1	294559949	294571745
1	247099153	247104491
1	1068214	1092760
1	124288259	124316702
1	124473577	124485245
1	135810194	135906879
1	38932151	38997305
1	39200194	39218441
1	21999972	22016735
1	187939927	187980392
1	294597312	294621705
1	247142879	247147622
1	294632949	294656253
1	187984315	187989688
1	124546382	124619000
1	135829800	135835446
1	294661292	294714165
1	135926618	135927935
1	22050549	22136486
1	136072700	136074017
1	136147528	136303876
1	247149409	247156926
1	247184173	247207388
1	247247870	247250632
1	247300633	247477260
1	39226362	39246973
1	294753878	294780705
1	247517833	247752069
1	124676343	124901532
1	188117269	188148673
1	32551857	32561371
1	116724201	116763493
1	146599074	146599756
1	32594806	32595583
1	22999275	23103417
1	146662319	146669801
1	146847999	146850972
1	33250475	33256209
1	188150671	188179874
1	146905980	146923408
1	188204952	188209555
1	188218328	188358990
1	39392859	39429424
1	39452655	39466770
1	23246938	23266481
1	23480022	23510485
1	23687363	23707500
1	175328930	175354354
1	129783234	130430057
1	116786056	116917894
1	23710688	23739608
1	295304653	295305610
1	1115618	1130084
1	148187752	148270286
1	295594399	295595529
1	296000790	296002080
1	296096111	296097036
1	296106835	296108212
1	296330290	296332085
1	175358373	175369461
1	116993197	117063452
1	117245446	117246627
1	117306331	117313665
1	39565183	39593566
1	296527421	296528524
1	1130103	1148947
1	296612659	296613933
1	296790658	296791701
1	296992994	296994439
1	297063180	297064170
1	117466662	117488052
1	175370189	175373441
1	297214251	297224317
1	175390358	175435319
1	297242041	297279386
1	297320600	297377198
1	297409405	297442956
1	297411808	297414763
1	297444746	297478735
1	117493535	117509485
1	175502733	175517283
1	33338288	33400551
1	23765233	23938784
1	33400395	33439414
1	297497643	297714461
1	148274920	148303739
1	136318910	136400351
1	297692606	297697138
1	297699240	297702097
1	297816370	297887429
1	148442730	148497704
1	188402704	188411403
1	188414021	188425861
1	297889592	297910738
1	23798814	23819078
1	188436316	188461143
1	23801606	23804537
1	130700419	130733250
1	23807089	23818104
1	175574063	175589143
1	23827961	23830140
1	130775015	130860021
1	131981654	132018684
1	93076563	93242655
1	136458261	136513293
1	1130148	1132842
1	132090591	132191884
1	1590789	1616464
1	263396458	263403212
1	298098085	298440570
1	24129147	24151404
1	298708067	298728219
1	298850331	298942265
1	39627000	39627809
1	136551195	136693867
1	132202980	132222003
1	39635369	39787134
1	40459699	40468997
1	33477167	33478283
1	298943393	299006601
1	148817242	148832566
1	124907274	124942332
1	33703683	33704035
1	247781743	247828122
1	40712942	40774771
1	33767778	33841832
1	132314370	132481567
1	299032504	299050804
1	263405558	263413469
1	188512957	188579826
1	299057217	299065273
1	299074850	299106337
1	136701249	136802158
1	24154149	24188814
1	299120563	299135428
1	149706724	149721425
1	263416861	263420329
1	299188159	299395838
1	149907906	149974965
1	299402516	299429476
1	150143394	150211065
1	299458570	299462246
1	299461610	299467317
1	299470824	299479050
1	117634396	117665152
1	299482379	299531352
1	124961867	125109541
1	188588663	188627514
1	191691087	191703587
1	299541913	299618990
1	34439083	34441686
1	40780718	40795768
1	194910845	194919531
1	24188821	24213491
1	151769327	151805705
1	152187935	152195047
1	152212088	152214106
1	247961314	248144476
1	299672840	299695468
1	152234190	152246870
1	175646720	175666858
1	299702674	299727172
1	34453175	34474149
1	137103320	137303566
1	194948369	194953988
1	125132754	125167752
1	194967612	194997353
1	40815279	40964113
1	152297951	152353096
1	299754095	299758545
1	125211007	125223217
1	125242149	125294670
1	93249518	93255101
1	299771698	299984451
1	175775174	175816627
1	125355481	125379412
1	93255137	93282235
1	194996881	195143110
1	117675767	117700544
1	125443231	125450364
1	125473597	125527323
1	263420974	263432531
1	176119417	176234934
1	132514137	132624890
1	24300316	24415793
1	34481248	34490749
1	248148192	248155279
1	24926110	24957597
1	248403627	248437304
1	248529155	248617801
1	299840473	299882866
1	248633657	248640503
1	299949434	300126813
1	300139421	300176247
1	176374032	176410884
1	300208111	300433703
1	40989586	41000919
1	300757551	300805815
1	300987667	300997401
1	301225140	301230939
1	263531905	263538607
1	301441560	301671043
1	25290207	25409275
1	41395603	41415268
1	248680702	248828200
1	301554315	301587656
1	301701194	301833924
1	263540243	263544688
1	248714681	248883729
1	263617614	263647002
1	263728098	263752662
1	263840377	263877089
1	34501161	34513006
1	1979288	1987260
1	2230520	2365999
1	248928515	248994992
1	137480812	137482271
1	132632471	132679845
1	195153592	195185563
1	41422505	41460997
1	176595774	176650046
1	301835733	301844619
1	152412178	152420222
1	2447572	2457750
1	263917346	263980135
1	2657897	2672308
1	41673748	41860064
1	34523098	34544349
1	152453076	152455031
1	93281655	93415019
1	301852485	301870268
1	249028201	249062453
1	195186155	195190072
1	195196671	195219710
1	176672082	176781374
1	301871923	301875380
1	152625878	152647031
1	249336437	249382659
1	42059735	42198726
1	43484628	43531456
1	249446883	249499458
1	195220255	195286683
1	152695780	152712187
1	249850836	249888226
1	249859988	249863594
1	263990421	264048276
1	153304674	153379744
1	137510941	137599735
1	43787655	43792674
1	249900221	249907040
1	2677636	2716669
1	249909875	249918514
1	153404631	153427813
1	153478773	153511304
1	250030153	250057245
1	153523942	153853776
1	43908784	43979047
1	25508757	25540362
1	250124995	250145630
1	195288066	195292116
1	125538028	125667666
1	176781392	176878848
1	195352251	195355376
1	125897936	125953413
1	117811684	117851512
1	34587865	34594760
1	196940824	197065367
1	264047926	264050014
1	34705599	34758122
1	25808851	25823914
1	44076429	44094509
1	28370898	28423000
1	250150181	250169133
1	264066494	264070983
1	126092062	126105183
1	126147027	126172480
1	126383470	126393930
1	177317766	177367336
1	250301455	250587110
1	2720188	2815404
1	264070947	264078590
1	199694831	199696984
1	199852535	199859970
1	199863017	199864201
1	126414879	126509527
1	199868859	199877384
1	264096731	264098460
1	117838060	117838694
1	154019851	154044632
1	117911154	117921962
1	251419444	251461842
1	28516798	28531132
1	154058346	154169686
1	199881762	199916187
1	132686939	132689560
1	251516498	251520475
1	251538434	251552195
1	132815458	132850067
1	118018185	118027873
1	154223679	154362246
1	251718071	251759169
1	154562565	154575916
1	251759569	251826139
1	252188403	252196071
1	118029532	118033717
1	264105680	264108701
1	118044144	118050736
1	118116558	118128074
1	252230644	252240453
1	154648093	154692276
1	126609775	126611419
1	126842175	127433537
1	28570438	28585823
1	34802962	34888612
1	28641678	28700719
1	132895033	132932794
1	44098031	44102111
1	252508777	252617639
1	118156746	118170277
1	118171298	118408874
1	264109482	264112677
1	44116755	44118440
1	137635281	137665200
1	264119361	264126033
1	137663537	137685118
1	93443037	93474584
1	93506671	93566232
1	118414307	118524727
1	44139490	44147087
1	154771010	154777360
1	138044833	138096757
1	252793170	252808540
1	44437368	44446826
1	154995648	154998062
1	155040578	155041568
1	155240103	155316168
1	199945901	199957892
1	301878107	301918956
1	94512356	94609937
1	35133813	35137139
1	301920985	301940945
1	44452327	44473486
1	302057983	302090174
1	264127281	264134736
1	127597935	127719722
1	35243792	35281384
1	264141075	264169348
1	3101177	3124301
1	118495353	118506658
1	118623388	118625948
1	132955318	133000013
1	139609651	139610354
1	252989614	253007579
1	302101845	302105493
1	118712220	118792186
1	94701191	94701576
1	127767312	127821308
1	140423061	140435915
1	302105646	302107569
1	95104353	95109056
1	96425074	96526987
1	96603030	96716539
1	302108514	302109397
1	302119558	302120983
1	302126305	302128029
1	302129555	302137873
1	155373142	155381352
1	155405691	155444614
1	302142852	302207383
1	96792805	96828323
1	3234135	3263726
1	155637550	155853766
1	118800888	118806518
1	133087518	133181070
1	302224597	302231230
1	127971309	128052476
1	254616170	254671808
1	140670863	140706384
1	199959332	200005720
1	302232065	302266026
1	44537050	44540322
1	254710737	254831866
1	45409931	45410531
1	45543878	45557193
1	45615048	45819794
1	302277902	302287920
1	302295186	302305930
1	302314206	302324802
1	264176184	264181561
1	302331796	302339311
1	155679743	155693815
1	302342022	302345311
1	302349222	302386622
1	28702732	28766662
1	133183233	133200016
1	264181740	264192901
1	155732315	155751077
1	155752282	155755624
1	128199543	128256685
1	155959954	156033821
1	156057763	156066216
1	128274903	128288834
1	133217047	133262821
1	302448778	302452030
1	302453222	302567491
1	302576514	302581314
1	254937355	254944245
1	128359700	128511305
1	118816807	118837774
1	254954110	254991565
1	302600679	302605199
1	156791277	156874257
1	302606724	302610204
1	140713385	140718491
1	128429343	128431789
1	302611531	302631544
1	140770604	140793361
1	140842956	140861814
1	128545591	128551791
1	96888321	96897944
1	264193937	264199793
1	28782260	28798850
1	3289751	3306795
1	128780600	128806568
1	3575169	3662188
1	128819814	128890994
1	302643446	302691985
1	140888564	140909181
1	28871320	29126558
1	97174854	97176328
1	255013556	255035935
1	255040336	255094990
1	97325676	97381517
1	264233932	264254250
1	255618171	255748875
1	129010221	129028947
1	129024779	129043730
1	140915692	140919335
1	264254663	264256527
1	255719821	255720569
1	29141326	29149072
1	264257330	264259459
1	157107719	157131137
1	256085363	256092237
1	302693900	302710538
1	97745079	97758955
1	264264300	264272975
1	129044842	129049684
1	47894684	48057901
1	97888855	98015310
1	264281528	264309436
1	200268863	200355907
1	129070233	129144160
1	256320554	256399971
1	157187229	157208877
1	29825730	29837797
1	157470911	157522115
1	302710779	302716875
1	264319125	264322293
1	264428756	264430267
1	264626894	264651249
1	129149990	129169275
1	256783358	257095026
1	302736095	302814406
1	48197140	48263560
1	30388405	30409354
1	133371487	133450293
1	200362036	200410366
1	133474075	133550566
1	264672809	264734347
1	141072722	141110102
1	48325949	48416533
1	133903979	133936093
1	30467400	30483722
1	30549184	30557686
1	157765686	157765908
1	157783503	157881006
1	48348376	48365616
1	35364978	35374883
1	30637620	30639787
1	158275359	158276999
1	30684874	30769723
1	200410387	200424733
1	134281042	134343747
1	35386784	35396304
1	35401576	35407010
1	158381573	158382789
1	257106371	257310461
1	35412723	35413272
1	158719242	158740446
1	257749460	257780509
1	35443502	35461217
1	302746533	302759291
1	35463102	35466461
1	200424777	200440531
1	48488864	48498362
1	48621907	48789033
1	35469179	35507377
1	98056853	98090751
1	118904573	118966557
1	118993358	119044819
1	257809815	257834732
1	119405161	119560544
1	200501783	200512592
1	159292514	159363442
1	200542263	200563638
1	200589507	200695217
1	302764484	302779032
1	134516466	134572002
1	302788255	302805438
1	159396562	159485685
1	302880019	302916932
1	100869647	100966064
1	302890305	302898623
1	302917898	302944879
1	141148747	141169741
1	159710049	159801269
1	48678936	48688510
1	200696535	200724445
1	141171519	141200273
1	302971843	303025990
1	48680570	48680754
1	264841459	264855917
1	48981862	49188743
1	264874645	264971644
1	259252402	259399473
1	200774577	200871792
1	303025978	303054229
1	100972507	101064428
1	30747547	31011709
1	265175024	265288283
1	134599618	134689679
1	303074195	303088325
1	303093222	303107386
