1	199256187	199256266
1	104451152	104451239
1	80136744	80136884
1	48126457	48126547
1	35465773	35465904
1	172043877	172044012
1	7910277	7932499
1	10956496	11365367
1	146967533	146983150
1	166598852	166836889
1	51547720	51563756
1	32658694	32665559
1	49116308	49184189
1	5735270	5735359
1	73752485	73752590
1	172044792	172044921
1	47453126	47464703
1	6268	21192
1	33923	66461
1	56710	67477
1	69104	83497
1	84015	84983
1	96907	98947
1	99079	102964
1	104925	107028
1	108634	112255
1	109687	114770
1	139752	140463
1	171647	199289
1	398617	408456
1	411338	412251
1	412482	419279
1	434537	507780
1	47620066	47620137
1	475287	478533
1	481497	496552
1	501508	501887
1	509852	577327
1	620422	637230
1	638902	647614
1	668691	716272
1	722851	742683
1	723892	724841
1	767671	776678
1	777036	789913
1	792810	798856
1	803193	814531
1	817068	820666
1	818869	827666
1	829400	838691
1	840203	848495
1	850679	853738
1	854194	873265
1	891223	915068
1	916534	932692
1	940519	949319
1	949389	983262
1	990914	999091
1	1007094	1007561
1	1011481	1063364
1	1072680	1079188
1	1078067	1078777
1	1088129	1088590
1	1103625	1180075
1	1217430	1229298
1	1241430	1287333
1	1299155	1720983
1	51158137	51158222
1	1507197	1509266
1	1512350	1514485
1	1746348	1748143
1	1808645	1983165
1	152248492	152248572
1	1853902	1856034
1	2120082	2140161
1	2319860	2320101
1	2328433	2547605
1	180618359	180618434
1	2687594	2689442
1	2917204	2930361
1	2942640	3042345
1	122652020	122652092
1	89105829	89105902
1	3057954	3058488
1	3268812	3278836
1	3284864	3301337
1	3324862	3337837
1	3379336	3407613
1	3515678	3577015
1	3831554	3905529
1	3987387	3988655
1	4029905	4064449
1	4070616	4119454
1	4136776	4157868
1	51777702	51777802
1	190101789	190101911
1	4159778	4176901
1	190099445	190099517
1	4177064	4308358
1	4344666	4365783
1	5777563	5781040
1	5841078	6074718
1	6079797	6080506
1	6148856	6295359
1	6317440	6322230
1	6366602	6368185
1	97200876	97200960
1	6378841	6384815
1	6379190	6445544
1	6455825	6477933
1	6491715	6507854
1	6509415	6524660
1	6525551	6560475
1	6779793	6822975
1	6912499	6913941
1	6939350	6962435
1	6966666	6992905
1	7001810	7012423
1	7027739	7048203
1	7069061	7123165
1	7117764	7118075
1	7145911	7163885
1	7169435	7276457
1	168838540	168838632
1	190113642	190113724
1	7672441	7728160
1	7846690	7864411
1	7865913	7875672
1	7875942	7886518
1	7887175	7892517
1	7904268	7909017
1	8065106	8124593
1	8132011	8181975
1	8262442	8370385
1	8884476	9046660
1	9427238	9612551
1	10137709	10290760
1	10400645	10766112
1	10733663	10751119
1	104451626	104451706
1	11442981	11512927
1	11905045	11908454
1	11988976	12047200
1	12076054	12119369
1	12179602	12204886
1	169323388	169323458
1	12295644	12334106
1	13406546	13467892
1	13471876	13472277
1	13480838	13512661
1	13537482	13577364
1	13645222	13689093
1	13690261	13760794
1	13742634	13748629
1	13767137	13800528
1	13802183	13884042
1	13834965	13851185
1	13884450	13891606
1	13894479	13915023
1	13936227	13947158
1	150817714	150817772
1	13947045	13964247
1	13964547	13972124
1	13974401	13975053
1	13975771	13996351
1	14017638	14213824
1	14319463	14388326
1	14445931	14608697
1	14741451	14793889
1	51666571	51723184
1	61691788	61691877
1	14797284	14886396
1	14958641	14977706
1	52601615	52601694
1	14978308	14990107
1	14992882	14996464
1	14999668	15109126
1	15131751	15163242
1	15174953	15180659
1	15208877	15235405
1	198629634	198667107
1	15383132	15384620
1	15390286	15418411
1	136134164	136134282
1	15505338	15523717
1	15534423	15546613
1	15548421	15731365
1	15697361	15698662
1	15731463	15742139
1	15746142	15769149
1	15775485	15796293
1	190098605	190098736
1	15799779	15806215
1	15810493	15821029
1	15844353	15858104
1	99032120	99032191
1	15859501	15899985
1	15903739	15945593
1	15958359	15978064
1	136807027	136807144
1	15987184	16059838
1	16092375	16096277
1	16114511	16169456
1	16351567	16403164
1	16488644	16553424
1	16561292	16617312
1	21990299	21990400
1	28529937	28530015
1	16636880	16758258
1	16869598	16878150
1	16878203	16881459
1	16897499	16905540
1	16933080	17013286
1	17154695	17195917
1	17245659	17422622
1	137533153	137533224
1	18212846	18213488
1	18274706	18290820
1	18308160	18310568
1	18461021	18461390
1	20002818	20064742
1	20079121	20081237
1	20101241	20104759
1	20116970	20134019
1	20135937	20147463
1	20466739	20469538
1	21398911	21437388
1	21459534	21488503
1	21489801	21525662
1	5887350	5887439
1	105594843	105594947
1	21550469	21569354
1	21595214	21595954
1	21614785	21653462
1	21693532	21704160
1	21732158	21737615
1	21739260	21742830
1	21761267	21800005
1	21807832	21828378
1	21914541	21995454
1	21953133	21955051
1	22292155	22304900
1	22387812	22397936
1	22459681	22837669
1	23425223	23504940
1	23547149	23562092
1	23830466	23864106
1	23874855	23880232
1	23941672	23950873
1	23984616	24032879
1	24053311	24059448
1	24068600	24078002
1	24083188	24088335
1	24090450	24111130
1	24119259	24173138
1	24199922	24224904
1	24370886	24615580
1	24622998	24625355
1	24654994	24681711
1	24998290	25026343
1	25034205	25044964
1	25062454	25200567
1	25215324	25229309
1	25256683	25302249
1	25578003	25579121
1	26091172	26138404
1	26145546	26151199
1	26272228	26347130
1	26351840	26424128
1	26455464	26490434
1	26496353	26509804
1	26513691	26609704
1	26663735	26693460
1	137598642	137598755
1	26718630	26804814
1	145573042	145573162
1	51064022	51064170
1	180617842	180617974
1	26853670	26867487
1	26874863	26883203
1	26969523	26994600
1	27082338	27146122
1	27566929	27771872
1	28162001	28187966
1	28482774	28483886
1	28584764	28607498
1	28613742	28632749
1	28713775	28720604
1	28722345	28732937
1	28774072	28807664
1	28911241	29075385
1	29096319	29549771
1	29286410	29288536
1	29900002	29900461
1	29971676	29972484
1	30215643	30218610
1	30222079	30228496
1	30281578	30283773
1	30303463	30338086
1	30357485	30496858
1	120662804	120662939
1	187522915	187522986
1	30637524	30775124
1	30821043	31069842
1	31247488	31278506
1	31291702	31318641
1	31350091	31361373
1	31361499	31430261
1	31434084	31493365
1	31707792	31779739
1	31843474	31853062
1	31853699	31865151
1	31869037	31885537
1	31900666	32094703
1	31921812	31922786
1	32128979	32251158
1	32330354	32350826
1	32414162	32456915
1	32543252	32649008
1	32729326	32761589
1	32777743	32793469
1	32895397	32911123
1	32995937	33003194
1	33045756	33047321
1	42004777	42004877
1	33222806	33237743
1	33237937	33380274
1	33519838	33563412
1	33896425	33925113
1	34418797	34418886
1	34561692	34590987
1	34739763	34802732
1	34818573	34888368
1	34924872	35050755
1	35132314	35134537
1	35230653	35241467
1	35274635	35352264
1	35299672	35438542
1	35456840	35464077
1	35464927	35467393
1	137743231	137743296
1	35464932	35466023
1	35468803	35494535
1	35504661	35525809
1	35528370	35556821
1	35579690	35630339
1	35639693	35656989
1	35658203	35660828
1	35683131	35705926
1	35746498	35788684
1	35817240	35846881
1	35852412	35930275
1	36072025	36079338
1	36235467	36238105
1	36238957	36246238
1	36284702	36297620
1	36300026	36375257
1	36667408	36678529
1	36769946	36780039
1	36925485	36929634
1	36974029	36976347
1	36985648	37009858
1	37085902	37119291
1	37122935	37146446
1	37147210	37150870
1	37162799	37167941
1	37168080	37179708
1	37186047	37217629
1	37256467	37282365
1	37298007	37301735
1	37302370	37304722
1	37322091	37368586
1	37378125	37390599
1	37392647	37393456
1	37396804	37405134
1	152248626	152248718
1	37407413	37425512
1	37432472	37440781
1	37440385	37469665
1	37472335	37515200
1	37534434	37542649
1	37653486	37692931
1	37699414	37710921
1	37725119	37770632
1	194622059	194622155
1	37788582	37918728
1	38014535	38031589
1	38117669	38201484
1	38220073	38252602
1	38279408	38291995
1	38319479	38330549
1	38343471	38371464
1	38382479	38436926
1	38511803	38721903
1	39493342	39588120
1	39601014	39633426
1	39642098	39650760
1	39653593	39659097
1	39662655	39670546
1	39674275	39679739
1	39814234	39843589
1	39902942	39904441
1	39908588	39949842
1	40040139	40103584
1	40109462	40117448
1	40165874	40181552
1	40623691	40799661
1	40989665	41333023
1	41363806	41431999
1	41440938	41565316
1	41630324	41633386
1	41646032	41733260
1	41764543	41864601
1	41882395	41883856
1	41887456	41888695
1	41914963	41943452
1	42005055	42085607
1	42085968	42389985
1	42579215	42583595
1	42584317	42641078
1	42807914	42946563
1	43502527	43526430
1	43612548	43652305
1	43683021	43683732
1	43729301	43749274
1	43996454	43998243
1	44042486	44054856
1	44087442	44095250
1	44654740	44668490
1	44668513	44674617
1	44737389	44763477
1	44855820	44909340
1	45171300	45175062
1	45210136	45254094
1	45276215	45305806
1	45805845	45828423
1	45851125	45859598
1	45869008	45880845
1	45885780	45898292
1	45901552	45943626
1	46282614	46285175
1	46285539	46288666
1	46483934	46502147
1	46510061	46575940
1	46703880	46724579
1	46728772	46750488
1	46764021	46767597
1	46783618	46785293
1	46794800	46870618
1	46958165	47025517
1	47028520	47048002
1	47060597	47065052
1	47138108	47139172
1	47205383	47213099
1	47221069	47266528
1	47272379	47328339
1	47350866	47383798
1	47383628	47391085
1	47433945	47448767
1	47496176	47531402
1	47575082	47576169
1	47579798	47587505
1	47589471	47602093
1	61708685	61740380
1	47605152	47619805
1	47660632	47695088
1	47703604	47793707
1	47817159	47845183
1	47874315	47907501
1	47914575	47921571
1	47926747	47951591
1	48431398	48437327
1	48528636	48550804
1	48554800	48555371
1	48568971	48577635
1	48578659	48604276
1	48663290	49031076
1	49047982	49101842
1	49106063	49115092
1	49156857	49182454
1	49201097	49239779
1	49241962	49254695
1	49365611	49474229
1	49393166	49394638
1	49483284	49506053
1	13083036	13382829
1	49579587	49584810
1	49586148	49632012
1	49647318	49717654
1	49738034	49758483
1	49763388	49777891
1	49778906	49793908
1	49797753	49801264
1	49813610	49824346
1	49843955	49850096
1	49861152	49870692
1	49871318	49889721
1	49904636	49909869
1	198477356	198477445
1	49922824	49923477
1	49925024	49931191
1	49928520	49929550
1	49932157	49941409
1	49943674	49944063
1	49946004	49946660
1	49947771	49948166
1	49951470	49951781
1	49952774	49953202
1	49962750	49963154
1	49963488	49963868
1	49965080	49965490
1	49971396	49971707
1	49971407	49972005
1	49975825	49976235
1	49976548	49976928
1	49978059	49978142
1	49978237	49978899
1	49990544	49990855
1	49992147	49992557
1	49995729	49996160
1	49997877	49998203
1	50010649	50010960
1	50012001	50012390
1	50013219	50013629
1	50014826	50015215
1	50016239	50016574
1	50026207	50026866
1	50027275	50027595
1	50027876	50028286
1	50028609	50028989
1	50034133	50034537
1	50034855	50035253
1	50042930	50043699
1	49518195	49579154
1	50044292	50044696
1	50045032	50045412
1	50048730	50049131
1	50050557	50051216
1	50066359	50067036
1	50074589	50083736
1	50100860	50103948
1	50117981	50125098
1	50128347	50134515
1	50140007	50162405
1	50163242	50170524
1	50204484	50219284
1	50347697	50466578
1	50722219	50783365
1	50788786	50825364
1	50828089	50873374
1	50885643	50931113
1	50942844	50991371
1	51000723	51001439
1	51011943	51034693
1	51039086	51043463
1	51054122	51062216
1	51064506	51078395
1	51082331	51085854
1	51086653	51093921
1	51118802	51119194
1	51129564	51147389
1	51231041	51268915
1	51291826	51300399
1	51302364	51303913
1	51305019	51307126
1	51310644	51311393
1	51312626	51316802
1	51317341	51325716
1	51327674	51335124
1	51348432	51353117
1	51363876	51365483
1	51370105	51385893
1	51389704	51391608
1	51393938	51431224
1	51431262	51433422
1	51431915	51432851
1	51435958	51450774
1	51451119	51462099
1	184574092	184633826
1	51466743	51471168
1	51467380	51474583
1	51476341	51479893
1	51484204	51490022
1	51491244	51512156
1	51512448	51518444
1	51523189	51530043
1	51574928	51611693
1	51620377	51639709
1	51640325	51641357
1	51641802	51643947
1	51645264	51659859
1	180120509	180222373
1	51666870	51667757
1	51749343	51758908
1	51778142	51793830
1	51793994	51813778
1	51819072	51833191
1	51823974	51833055
1	51871617	51945452
1	51948510	51949168
1	51949589	51968106
1	51977091	51993116
1	52006566	52081323
1	52154253	52166415
1	52188005	52229317
1	52304376	52390537
1	190097882	190098008
1	52487150	52492934
1	52501045	52503978
